-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20231116172829,0.347687482833862,0.342548578977584,0.339488744735717,0.33679261803627,0.335183084011077,0.33321526646614,0.332281619310379,0.330858558416366,0.330310106277465,0.32915061712265,0.329025208950042,0.327934175729751,0.328173249959945,0.327084869146347,0.327538698911666,0.326524317264556,0.327053695917129,0.326101928949356,0.326700836420059,0.325770318508148,0.32642650604248,0.325522482395172,0.326210647821426,0.325330734252929,0.326046556234359,0.325167775154113,0.325937062501907,0.325033813714981,0.325843751430511,0.324938148260116,0.325764715671539,0.324860990047454,0.325696945190429,0.324802219867706,0.325638204813003,0.324758023023605,0.325587481260299,0.324723929166793,0.325546652078628,0.324694633483886,0.325515806674957,0.324669867753982,0.32548975944519,0.324650019407272,0.325467079877853,0.324634283781051,0.325447857379913,0.324621349573135,0.325431853532791,0.324610263109207,0.646064047674338
2_0.20231116212915,0.0014120773412287,0.0013642760459333,0.0013485614908859,0.0013421266339719,0.0013395629357546,0.0013392629334703,0.0013387062354013,0.0013394624693319,0.0013367001665756,0.0013375169364735,0.0013394070556387,0.0013391055399551,0.0013368206564337,0.0013380759628489,0.0013389176456257,0.0013382025063037,0.0013398407027125,0.0013384344056248,0.0013362583704292,0.001338000409305,0.0013370078522711,0.0013379058800637,0.0013383022742345,0.0013379834126681,0.0013400218449532,0.0013381463941186,0.0013389972737058,0.0013369666412472,0.0013379444135352,0.0013376546557992,0.0013374423142522,0.001338196801953,0.0013379917945712,0.0013383044861257,0.001338267000392,0.0013370922533795,0.0013391717802733,0.0013388356892392,0.0013383489567786,0.0013373034307733,0.0013385757338255,0.0013385807396844,0.0013389892410486,0.0013366014463827,0.0013383680488914,0.0013383077457547,0.0013375503476709,0.0013385826023295,0.0013381564058363,0.0013378129806369,0.0011432696213618
0.20231116212748,0.113918811082839,0.113339722156524,0.113169491291046,0.112221255898475,0.112382404506206,0.111564144492149,0.11169571429491,0.111228466033935,0.111288264393806,0.110985912382602,0.111084081232547,0.110809683799743,0.110993824899196,0.110689550638198,0.110937386751174,0.11061530560255,0.110900178551673,0.11057087033987,0.110871218144893,0.110537178814411,0.110851898789405,0.110517978668212,0.110829919576644,0.110509805381298,0.110814712941646,0.11050060391426,0.110805712640285,0.110491886734962,0.110797151923179,0.110486850142478,0.110789336264133,0.110483966767787,0.110781997442245,0.110483057796955,0.110775403678417,0.110483273863792,0.110770650207996,0.110483065247535,0.110767737030982,0.110482037067413,0.110765770077705,0.110480733215808,0.110764183104038,0.110479444265365,0.110762827098369,0.110478244721889,0.110761649906635,0.110477119684219,0.110760673880577,0.110476061701774,0.215236803342898
6_0.20231116213242,0.0224775299429893,0.0220373217016458,0.0218434650450944,0.0217281226068735,0.0216515287756919,0.021598482504487,0.0215603746473789,0.0215316005051136,0.0215102527290582,0.0214937701821327,0.0214801877737045,0.0214699897915124,0.0214615333825349,0.021454719826579,0.0214494373649358,0.0214442145079374,0.0214402265846729,0.0214372351765632,0.0214343108236789,0.0214318744838237,0.0214299298822879,0.0214282535016536,0.0214262586086988,0.0214248169213533,0.0214236564934253,0.0214227177202701,0.021421717479825,0.0214210487902164,0.0214210934937,0.0214196350425481,0.0214192848652601,0.0214185621589422,0.0214181765913963,0.0214174538850784,0.0214172918349504,0.0214167721569538,0.0214165281504392,0.0214161984622478,0.0214167386293411,0.0214155428111553,0.0214158426970243,0.0214153174310922,0.0214150082319974,0.0214150995016098,0.021415140479803,0.0214148983359336,0.0214143246412277,0.0214144475758075,0.021414253860712,0.0214142836630344,0.0145662325316123
6_0.20231116213944,0.0224775299429893,0.0220373217016458,0.0218434650450944,0.0217281226068735,0.0216515287756919,0.021598482504487,0.0215603746473789,0.0215316005051136,0.0215102527290582,0.0214937701821327,0.0214801877737045,0.0214699897915124,0.0214615333825349,0.021454719826579,0.0214494373649358,0.0214442145079374,0.0214402265846729,0.0214372351765632,0.0214343108236789,0.0214318744838237,0.0214299298822879,0.0214282535016536,0.0214262586086988,0.0214248169213533,0.0214236564934253,0.0214227177202701,0.021421717479825,0.0214210487902164,0.0214210934937,0.0214196350425481,0.0214192848652601,0.0214185621589422,0.0214181765913963,0.0214174538850784,0.0214172918349504,0.0214167721569538,0.0214165281504392,0.0214161984622478,0.0214167386293411,0.0214155428111553,0.0214158426970243,0.0214153174310922,0.0214150082319974,0.0214150995016098,0.021415140479803,0.0214148983359336,0.0214143246412277,0.0214144475758075,0.021414253860712,0.0214142836630344,0.0145662325316123
4_0.20231117012355,0.005762230604887,0.0057084523141384,0.0056857168674468,0.0056720324791967,0.0056628375314176,0.0056567708961665,0.0056525953114032,0.0056496886536479,0.0056477491743862,0.0056461356580257,0.0056451503187417,0.0056446660310029,0.0056440271437168,0.0056437198072671,0.0056435111910104,0.0056433673016726,0.00564347486943,0.0056433142162859,0.0056436005979776,0.0056435498408973,0.0056435111910104,0.0056435554288327,0.0056438706815242,0.0056439135223627,0.0056439628824591,0.0056440350599586,0.0056440131738781,0.0056442874483764,0.0056444075889885,0.00564427068457,0.0056443796493113,0.0056444234214723,0.0056446143426001,0.0056446944363415,0.005644688848406,0.0056447298265993,0.0056448867544531,0.0056449323892593,0.005644969176501,0.0056451349519193,0.0056450366973876,0.0056456215679645,0.0056454157456755,0.0056452453136444,0.0056453878059983,0.0056453575380146,0.005645593162626,0.005645920522511,0.0056455638259649,0.0056454907171428,0.0068739371764105
1.20231117012555,0.1334536373615265,0.1333484500646591,0.1340236216783523,0.1344082653522491,0.1352238804101944,0.135291576385498,0.1346375197172165,0.1341740638017654,0.1346489936113357,0.1353696584701538,0.1351555436849594,0.1347067058086395,0.1342124193906784,0.1334209591150283,0.1330863088369369,0.1329220384359359,0.1328085958957672,0.1325495541095733,0.132325991988182,0.1321041882038116,0.1322658658027649,0.1320561915636062,0.1316459625959396,0.1316291987895965,0.1313654035329818,0.1310585737228393,0.1309281140565872,0.1307499706745147,0.1305386573076248,0.1304662674665451,0.1305818408727646,0.1302080005407333,0.130014568567276,0.1300644427537918,0.1298497319221496,0.1297713965177536,0.1294859647750854,0.1294424384832382,0.1291897296905517,0.1292486637830734,0.1292664110660553,0.1290120929479599,0.1288671195507049,0.1285191625356674,0.1285964250564575,0.1285014897584915,0.1283164173364639,0.1282708346843719,0.1281118392944336,0.1279413104057312,0.2266385437448819
2_1.20231117015749,0.0017658729339018,0.0016765823820605,0.0016473205760121,0.0016417909646406,0.0015959063312038,0.0015696430345997,0.0015589059330523,0.0015543430345132,0.0015419065020978,0.0015263735549524,0.0015039280988276,0.0014905733987689,0.0014716144651174,0.0014503960264846,0.0014286233345046,0.0014136999379843,0.001392307691276,0.0013745682081207,0.0013697883114218,0.0013641875702887,0.001355936168693,0.0013518035411834,0.0013443002244457,0.0013432384002953,0.0013373987749218,0.001335997832939,0.0013330156216397,0.0013205201830714,0.0013219995889812,0.0013196670915931,0.0013197847874835,0.001313314307481,0.0013059609336778,0.0013020513579249,0.0012999525060877,0.0012954922858625,0.0012946763308718,0.0012936325510963,0.0012891928199678,0.0012868066551163,0.001284955535084,0.0012829072074964,0.0012794277863577,0.0012777369702234,0.0012776715448126,0.0012698421487584,0.0012719230726361,0.0012684365501627,0.0012674939353019,0.0012645807582885,0.0010187065385657
4_1.20231117015838,0.0067682852968573,0.006764531135559,0.0067708315327763,0.006715371273458,0.0066641941666603,0.0066289636306464,0.0065867528319358,0.0065595274791121,0.0065063717775046,0.0065002851188182,0.0064780060201883,0.0064551555551588,0.0064204381778836,0.0063900230452418,0.0063591059297323,0.0063385851681232,0.0062916157767176,0.0062798131257295,0.0062518185004591,0.00624387152493,0.0062367236241698,0.0062250648625195,0.0062129036523401,0.0061910063959658,0.0061670178547501,0.0061445231549441,0.0061355256475508,0.0061242310330271,0.0061188940890133,0.0060937204398214,0.006095846183598,0.0060959933325648,0.0060787079855799,0.0060755657032132,0.0060657681897282,0.0060421768575906,0.0060326312668621,0.0060242977924644,0.0060183415189385,0.0060031646862626,0.0059957108460366,0.0059757893905043,0.0059810597449541,0.0059627937152981,0.0059665217995643,0.0059316311962902,0.0059293885715305,0.0059330631047487,0.0059139342047274,0.0059129344299435,0.0076477720570035
6_1.20231117020052,0.0297944098711013,0.0272730980068445,0.0262980889528989,0.0257198810577392,0.0252956375479698,0.0251600928604602,0.024893295019865,0.0247270800173282,0.0246928539127111,0.0247148480266332,0.0246356576681137,0.0247254315763711,0.0245775785297155,0.0245545525103807,0.0243718456476926,0.0240889620035886,0.0238597374409437,0.0238280519843101,0.0237281639128923,0.0236782580614089,0.0236115101724863,0.0236054398119449,0.0233928579837083,0.0234210584312677,0.0234490521252155,0.0234266147017478,0.0233450643718242,0.0232855826616287,0.0232648737728595,0.0231638755649328,0.0231719445437192,0.0231197271496057,0.0230813566595315,0.0230866037309169,0.0230260621756315,0.0230841040611267,0.022992068901658,0.0230719652026891,0.0231630038470029,0.023199638351798,0.0231526289135217,0.0231874212622642,0.0231663007289171,0.0231127422302961,0.0231391191482543,0.0231438167393207,0.0231385696679353,0.023139240220189,0.0231278557330369,0.0232717879116535,0.0165138250586414
2_1.1.20231117021641,0.001887718332,0.0018864735029637,0.0019439293537288,0.001965248491615,0.001992154167965,0.002005900721997,0.0020435194019228,0.0019410622771829,0.0013626102590933,0.0010489386040717,0.0008321610512211,0.0007956351037137,0.0007500335341319,0.0007209572941064,0.0007265209569595,0.0007010477711446,0.0006964433123357,0.0006866984185762,0.0007009702385403,0.0007032004068605,0.0007040443015284,0.0006713431212119,0.0006531469989567,0.000649211986456,0.000657619733829,0.0006374679505825,0.0006202212534844,0.0006109962705522,0.0005940097616985,0.0005954391672275,0.0005788664566352,0.0005727407406084,0.000598571205046,0.0005571516812779,0.0005367661360651,0.0005410628509707,0.0005583142046816,0.0005153623060323,0.0005091183702461,0.0005067097372375,0.0005073228967376,0.0004955098847858,0.0004921171930618,0.0005124520976096,0.0004797944275196,0.0004733247915282,0.0004737596609629,0.0004738062852993,0.0004687331384047,0.0004640958504751,0.0004929191535095
2_1.2.20231117023150,0.0022605615667998,0.0021398260723799,0.0020815746393054,0.0019858523737639,0.0018144076457247,0.0016590144950896,0.0015580714680254,0.0014456027420237,0.0013405600329861,0.0013476909371092,0.0012493020622059,0.001197972218506,0.0011631962843239,0.0012033961247652,0.0011945263249799,0.0011161748552694,0.0010722575243562,0.0008736493764445,0.0009682655800133,0.0008334092563018,0.0008160760626196,0.0008471654728055,0.0007821293547749,0.0007877173484303,0.0007216845988295,0.0006596577586606,0.0006429534987546,0.0007099630893208,0.0006235457258298,0.0006869673379696,0.0006780549883842,0.000675423128996,0.0006015450926497,0.00064554635901,0.0006203084485605,0.0006143868668004,0.0006299848319031,0.0005617013666778,0.0005758515908382,0.0005541177233681,0.0006005052127875,0.0005897458759136,0.0006227516569197,0.0005679874448105,0.0005574990645982,0.0005980432615615,0.0005643666372634,0.0006455364055,0.0006288570584729,0.0005763261578977,0.0004946463684508
2_1.2.1.20231117023310,0.0014692542608827353,0.0015923408791422844,0.001470388611778617,0.0013217194937169552,0.0012928149662911892,0.0012748498702421784,0.00135508191306144,0.0014657550491392612,0.00127925886772573,0.0010875262087211013,0.001127005903981626,0.0011179117718711495,0.0010167649015784264,0.0008993899682536721,0.0008495476213283837,0.0008542963187210262,0.0008295626612380147,0.0008457372314296663,0.0006926927017048001,0.0007112378370948136,0.000641635328065604,0.0005665254429914057,0.0006098117446526885,0.000535298720933497,0.000614797230809927,0.0006132676498964429,0.0006915524136275053,0.0005331405554898083,0.000734402856323868,0.0006304006092250347,0.0005224178894422948,0.0006739494274370372,0.0004644148575607687,0.0005385267431847751,0.0005396234919317067,0.0006551946280524135,0.0005826173583045602,0.0006791061023250222,0.0005542011349461973,0.0004461228381842375,0.00039815172203816473,0.00037495652213692665,0.0003978943859692663,0.0003839211422018707,0.0005483508575707674,0.0004709764034487307,0.00040030686068348587,0.0003774206852540374,0.0006800800329074264,0.0004216861561872065,0.0007053176017591817
